_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,main_category,main_category:confidence,sub_category__arts_and_entertainment,sub_category__arts_and_entertainment:confidence,sub_category__autos_and_vehicles,sub_category__autos_and_vehicles:confidence,sub_category__beauty_and_fitness,sub_category__beauty_and_fitness:confidence,sub_category__books_and_literature,sub_category__books_and_literature:confidence,sub_category__business_and_industry,sub_category__business_and_industry:confidence,sub_category__career_and_education,sub_category__career_and_education:confidence,sub_category__computer_and_electronics,sub_category__computer_and_electronics:confidence,sub_category__finance,sub_category__finance:confidence,sub_category__food_and_drink,sub_category__food_and_drink:confidence,sub_category__gambling,sub_category__gambling:confidence,sub_category__games,sub_category__games:confidence,sub_category__health,sub_category__health:confidence,sub_category__home_and_garden,sub_category__home_and_garden:confidence,sub_category__internet_and_telecom,sub_category__internet_and_telecom:confidence,sub_category__law_and_government,sub_category__law_and_government:confidence,sub_category__news_and_media,sub_category__news_and_media:confidence,sub_category__people_and_society,sub_category__people_and_society:confidence,sub_category__pets_and_animals,sub_category__pets_and_animals:confidence,sub_category__recreation_and_hobbies,sub_category__recreation_and_hobbies:confidence,sub_category__reference,sub_category__reference:confidence,sub_category__science,sub_category__science:confidence,sub_category__shopping,sub_category__shopping:confidence,sub_category__sports,sub_category__sports:confidence,sub_category__travel,sub_category__travel:confidence,main_category_gold,sub_category__arts_and_entertainment_gold,sub_category__autos_and_vehicles_gold,sub_category__beauty_and_fitness_gold,sub_category__books_and_literature_gold,sub_category__business_and_industry_gold,sub_category__career_and_education_gold,sub_category__computer_and_electronics_gold,sub_category__finance_gold,sub_category__food_and_drink_gold,sub_category__gambling_gold,sub_category__games_gold,sub_category__health_gold,sub_category__home_and_garden_gold,sub_category__internet_and_telecom_gold,sub_category__law_and_government_gold,sub_category__news_and_media_gold,sub_category__people_and_society_gold,sub_category__pets_and_animals_gold,sub_category__recreation_and_hobbies_gold,sub_category__reference_gold,sub_category__science_gold,sub_category__shopping_gold,sub_category__sports_gold,sub_category__travel_gold,url
765584435,FALSE,finalized,5,8/3/15 16:36,Shopping,0.3912,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2382,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanasafinaz.com
765584436,FALSE,finalized,5,8/5/15 5:57,Internet_and_Telecom,0.7877,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Chats_and_Forums,0.6205,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanatatur.ru
765584437,FALSE,finalized,5,8/3/15 22:12,Recreation_and_Hobbies,0.5603,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Collecting,0.3139,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sandafayre.com
765584438,FALSE,finalized,5,8/3/15 17:45,Shopping,0.7667,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Clothing,0.5878,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sandale-artisanale-gibert.com
765584439,FALSE,finalized,5,8/3/15 23:17,Not_working,0.4538,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sandbad.com
765584440,FALSE,finalized,5,8/4/15 0:53,Not_working,0.4218,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sandisk.com
765584441,FALSE,finalized,5,8/3/15 21:38,Science,0.4076,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2415,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanger.ac.uk
765584442,FALSE,finalized,5,8/3/15 16:35,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sankeishop.jp
765584443,FALSE,finalized,5,8/5/15 8:55,Career_and_Education,1,,0,,0,,0,,0,,0,Education,0.3917,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanko.ac.jp
765584444,FALSE,finalized,5,8/5/15 4:24,Not_working,0.779,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sankuai.com
765584445,FALSE,finalized,5,8/4/15 13:39,Books_and_Literature,0.7812,,0,,0,,0,Book_Retailers,0.6103,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanmin.com.tw
765584446,FALSE,finalized,5,8/4/15 4:26,Not_working,0.6518,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanmina.com
765584447,FALSE,finalized,5,8/3/15 22:46,Health,0.5442,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.248,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanofi-aventis.com
765584448,FALSE,in progress,1,,Books_and_Literature,1,,0,,0,,0,Folklore,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sans-detour.com
765584449,FALSE,finalized,5,8/3/15 22:15,Sports,0.7647,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Cycling_and_Biking,0.5847,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santacruzbicycles.com
765584450,FALSE,finalized,5,8/4/15 9:07,Not_working,0.4351,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santafe.edu.ar
765584451,FALSE,finalized,5,8/5/15 1:42,Games,0.7868,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.6191,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santagames.net
765584452,FALSE,finalized,5,8/4/15 23:52,Finance,1,,0,,0,,0,,0,,0,,0,,0,Banking,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santander.cl
765584453,FALSE,finalized,5,8/4/15 0:31,Not_working,0.6565,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santander.com.mx
765584454,FALSE,finalized,5,8/4/15 1:50,Not_working,0.5976,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santandernetibe.com.br
765584455,FALSE,finalized,5,8/4/15 13:19,Not_working,0.6056,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,santandertotta.pt
765584456,FALSE,finalized,5,8/5/15 0:14,Computer_and_Electronics,0.6084,,0,,0,,0,,0,,0,,0,Computer_Hardware,0.3701,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sanwa.co.jp
765584457,FALSE,finalized,5,8/4/15 21:52,Books_and_Literature,0.5792,,0,,0,,0,Book_Retailers,0.3355,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sapnaonline.com
765584458,FALSE,finalized,5,8/4/15 13:15,Computer_and_Electronics,0.5898,,0,,0,,0,,0,,0,,0,Computer_Hardware,0.3479,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sapphiretech.com
765584459,FALSE,in progress,1,,Career_and_Education,1,,0,,0,,0,,0,,0,Education,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,saraba1st.com
765584460,FALSE,finalized,5,8/5/15 10:10,Food_and_Drink,0.5965,,0,,0,,0,,0,,0,,0,,0,,0,,0.2407,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sarahwiener.de
765584461,FALSE,finalized,5,8/4/15 16:05,People_and_Society,0.3671,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2323,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sarasotacrimestoppers.com
765584462,FALSE,finalized,5,8/5/15 4:00,Not_working,0.4028,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sardunya.com
765584463,FALSE,finalized,5,8/4/15 3:09,Not_working,0.4427,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sarris.com.gr
765584464,FALSE,finalized,5,8/3/15 15:03,Sports,0.7995,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Rugby,0.6392,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sarugbymag.co.za
765584465,FALSE,finalized,5,8/3/15 17:50,Internet_and_Telecom,0.7998,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Domain_Names_and_Register,0.4756,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sascdn.com
765584466,FALSE,finalized,5,8/4/15 21:52,Law_and_Government,0.5855,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Government,0.3428,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sat.gob.mx
765584467,FALSE,finalized,5,8/4/15 17:17,News_and_Media,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Weather,1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sat24.com
765584469,FALSE,finalized,5,8/4/15 21:10,Arts_and_Entertainment,0.7791,Animation_and_Comics,0.6069,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,satwcomic.com
765584470,FALSE,finalized,5,8/4/15 3:05,Not_working,0.6611,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sauvegarde-retraites.org
765584472,FALSE,finalized,5,8/5/15 10:17,Internet_and_Telecom,0.7988,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,File_Sharing,0.4708,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savefiles.co
765584473,FALSE,finalized,5,8/4/15 14:51,People_and_Society,0.6004,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Philanthropy,0.3605,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savethearctic.org
765584474,FALSE,in progress,1,,Beauty_and_Fitness,1,,0,,0,Cosmetics,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savethechildren.org
765584475,FALSE,finalized,5,8/3/15 14:49,People_and_Society,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Philanthropy,1,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savethechildren.org.uk
765584476,FALSE,finalized,5,8/3/15 23:17,Not_working,0.4272,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savethedeals.tw
765584477,FALSE,finalized,5,8/4/15 11:41,Food_and_Drink,0.5749,,0,,0,,0,,0,,0,,0,,0,,0,Cooking_and_Recipes,0.3305,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,saveur.com
765584478,FALSE,finalized,5,8/3/15 17:50,Shopping,0.8124,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Coupons,0.3178,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savings-galleria.com
765584479,FALSE,finalized,5,8/4/15 13:15,Shopping,0.6018,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Coupons,0.3622,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savingstory.com
765584480,FALSE,finalized,5,8/3/15 22:00,Reference,0.5726,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2447,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savoie-archives.fr
765584481,FALSE,finalized,5,8/4/15 8:09,Business_and_Industry,0.5355,,0,,0,,0,,0,,0.2487,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,savonaequipment.com
765584482,FALSE,finalized,5,8/4/15 14:11,Beauty_and_Fitness,0.605,,0,,0,Beauty,0.2495,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sawdustgirl.com
765584483,FALSE,finalized,5,8/3/15 16:22,Autos_and_Vehicles,0.2283,,0,,0.1762,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sayforward.com
765584484,FALSE,finalized,5,8/5/15 10:48,Reference,0.3842,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2366,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sayings.ru
765584485,FALSE,finalized,5,8/5/15 10:17,Home_and_Garden,0.7725,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Gardening,0.5968,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sazhaemsad.ru
765584486,FALSE,finalized,5,8/5/15 4:34,Travel,0.5497,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Tourism,0.3022,,,,,,,,,,,,,,,,,,,,,,,,,,sbb.ch
765584487,FALSE,finalized,5,8/5/15 10:17,Career_and_Education,0.7725,,0,,0,,0,,0,,0,Education,0.3094,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbcoaching.com.br
765584488,FALSE,finalized,5,8/4/15 16:25,Finance,0.5998,,0,,0,,0,,0,,0,,0,,0,Insurance,0.3598,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbilife.co.in
765584489,FALSE,finalized,5,8/4/15 4:33,Not_working,0.6481,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbobetpoker.com
765584490,FALSE,finalized,5,8/3/15 23:48,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbpv.jp
765584491,FALSE,finalized,5,8/4/15 6:25,Career_and_Education,0.5899,,0,,0,,0,,0,,0,Education,0.348,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbscholarship.org
765584492,FALSE,finalized,5,8/4/15 3:17,Not_working,0.6577,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sbtjapan.com
765584493,FALSE,finalized,5,8/3/15 17:40,News_and_Media,0.3836,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2365,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scaleautomag.com
765584495,FALSE,finalized,5,8/4/15 18:39,Travel,0.3848,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2367,,,,,,,,,,,,,,,,,,,,,,,,,,scandinavianaturist.org
765584496,FALSE,finalized,5,8/4/15 10:26,Shopping,0.5786,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Sports,0.3348,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scarpa.com
765584497,FALSE,finalized,5,8/3/15 15:07,Health,0.8047,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Womens_Health,0.6475,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scarymommy.com
765584498,FALSE,finalized,5,8/3/15 18:48,Reference,0.8058,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Libraries_and_Museums,0.6493,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scask.ru
765584500,FALSE,finalized,5,8/4/15 9:33,Computer_and_Electronics,0.4095,,0,,0,,0,,0,,0,,0,,0.2418,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sccl.org
765584501,FALSE,finalized,5,8/4/15 3:58,Not_working,0.8304,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sceau-archives-ovni.org
765584502,FALSE,finalized,5,8/4/15 4:34,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Child_Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sch.nhs.uk
765584503,FALSE,finalized,5,8/4/15 13:55,Finance,0.5902,,0,,0,,0,,0,,0,,0,,0,,0.2419,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schaeffersresearch.com
765584504,FALSE,finalized,5,8/5/15 0:36,Autos_and_Vehicles,0.5936,,0,Automotive_Industry,0.3524,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schaeffler.com
765584505,FALSE,finalized,5,8/5/15 10:48,Not_working,0.6126,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schaumburg.il.us
765584506,FALSE,finalized,5,8/4/15 11:13,Sports,0.5928,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2414,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scheduleague.com
765584507,FALSE,finalized,5,8/4/15 9:40,Autos_and_Vehicles,0.4145,,0,,0.2427,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schedulepointe.com
765584508,FALSE,finalized,5,8/4/15 14:32,Career_and_Education,0.589,,0,,0,,0,,0,,0,,0.2421,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scheidegger.nl
765584509,FALSE,finalized,5,8/3/15 15:46,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Mental_Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schizophrenia.com
765584510,FALSE,finalized,5,8/5/15 9:22,Food_and_Drink,0.7677,,0,,0,,0,,0,,0,,0,,0,,0,Catering,0.4386,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schmaehling-catering.de
765584511,FALSE,finalized,5,8/3/15 22:50,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schnucks.com
765584512,FALSE,finalized,5,8/3/15 23:48,Not_working,0.463,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholars4dev.com
765584513,FALSE,finalized,5,8/3/15 18:34,Career_and_Education,0.5859,,0,,0,,0,,0,,0,Education,0.3433,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarshi.ps
765584514,FALSE,finalized,5,8/3/15 18:26,Career_and_Education,0.3841,,0,,0,,0,,0,,0,,0.2366,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarship-positions.com
765584515,FALSE,finalized,5,8/4/15 9:17,Not_working,0.2257,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarship-search.org.uk
765584516,FALSE,finalized,5,8/3/15 16:27,Career_and_Education,0.8018,,0,,0,,0,,0,,0,Education,0.6429,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarship.hu
765584517,FALSE,finalized,5,8/4/15 13:15,Career_and_Education,0.373,,0,,0,,0,,0,,0,,0.2339,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarships.com.pk
765584518,FALSE,finalized,5,8/4/15 22:37,Law_and_Government,0.4243,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2443,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarships.gov.tt
765584519,FALSE,finalized,5,8/5/15 8:48,Books_and_Literature,0.4306,,0,,0,,0,,0.2452,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarships360.org
765584520,FALSE,finalized,5,8/3/15 18:43,Career_and_Education,0.5531,,0,,0,,0,,0,,0,,0.2472,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarships4students.com
765584521,FALSE,finalized,5,8/4/15 6:10,Not_working,0.4222,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarships4workingadults.com
765584523,FALSE,finalized,5,8/5/15 4:24,Career_and_Education,0.588,,0,,0,,0,,0,,0,,0.2423,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarshipsbar.com
765584524,FALSE,finalized,5,8/4/15 3:05,Not_working,0.6486,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarshipsinindia.com
765584525,FALSE,finalized,5,8/4/15 19:08,Career_and_Education,0.4158,,0,,0,,0,,0,,0,,0.2429,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarshipsonline.org
765584526,FALSE,in progress,1,,Books_and_Literature,1,,0,,0,,0,Folklore,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,scholarshipstats.com
765584528,FALSE,finalized,5,8/4/15 16:25,Not_working,0.794,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,schoolfusion.us
